"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","3","ItineraryService","createItinerary","","","","should throw NotFoundException when tags do not exist",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","14","PreRegisterController","","","","","should be defined",""
"passed","Sat Apr 05 18:05:15 GMT 2025","Sat Apr 05 18:05:15 GMT 2025","147","AuthService","register","","","","should throw NotFoundException if user is not found",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","2","ItineraryController","findMySharedItineraries","","","","should return empty data when there are no shared itineraries",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","9","RefreshStrategy","","","","","should be defined",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","1","MapController","","","","","should handle service errors properly",""
"passed","Sat Apr 05 18:05:15 GMT 2025","Sat Apr 05 18:05:15 GMT 2025","3","AuthService","createUser","","","","should throw ConflictException if user already exists and is confirmed",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","1","StaticController","getCountryCode","","","","should return country code",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","4","GeminiController","","","","","should throw an error if itineraryData.sections is empty",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","2","MapService","","","","","should return place details when API call is successful",""
"passed","Sat Apr 05 18:05:17 GMT 2025","Sat Apr 05 18:05:17 GMT 2025","21","AuthController","login","","","","should return access and refresh tokens on successful login",""
"passed","Sat Apr 05 18:05:15 GMT 2025","Sat Apr 05 18:05:15 GMT 2025","4","AuthService","refreshToken","","","","should return new access and refresh tokens if refresh token is valid",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","3","ItineraryController","findAllMyItineraries","","","","should handle service errors correctly",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","14","PreRegisterService","sendDiscordWebhook","","","","should send webhook for login-validation",""
"passed","Sat Apr 05 18:05:17 GMT 2025","Sat Apr 05 18:05:17 GMT 2025","6","AuthGuard","","","","","should throw UnauthorizedException if user not found",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","10","ItineraryService","removeUserFromItinerary","","","","should throw ForbiddenException if the user is not the owner of the itinerary",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","11","ItineraryService","findMyItineraries","","","","should handle overflow page numbers",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","3","ItineraryController","findAllTags","","","","should return all tags",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","3","PreRegisterService","getPreRegisterCount","","","","should return total pre-registered users count",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","2","ItineraryService","removeItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","2","ItineraryService","markAsComplete","","","","should throw ForbiddenException if user is not the owner",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","6","ItineraryController","findMyItineraries","","","","should throw an error for invalid page number",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","8","NotificationService","","","","","should be defined",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","3","ItineraryController","removeUserFromItinerary","","","","should throw NotFoundException if the user to be removed does not exist",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","6","ItineraryController","removeItinerary","","","","should call remove() in the service and delete an itinerary",""
"passed","Sat Apr 05 18:05:17 GMT 2025","Sat Apr 05 18:05:17 GMT 2025","3","AuthController","getme","","","","should return the authenticated user",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","9","ItineraryService","findMyCompletedItineraries","","","","should return an empty array when there are no completed itineraries",""
"passed","Sat Apr 05 18:05:17 GMT 2025","Sat Apr 05 18:05:17 GMT 2025","3","UmamiService","getUmamiAnalytics","","","","should return 401 Unauthorized if UMAMI_API_KEY is not set",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","4","ItineraryService","acceptItineraryInvitation","","","","should throw NotFoundException if itineraryId is not found when accepting an invitation",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","8","NotificationController","","","","","should be defined",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","2","ItineraryService","_checkUpdateItineraryPermission","","","","should return the itinerary if user is the owner",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","76","ItineraryController","","","","","should be defined",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","5","PreRegisterService","validateLogin","","","","should throw UnauthorizedException for invalid ticket",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","3","ItineraryService","findMySharedItineraries","","","","should throw an error for invalid page number",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","6","ProfileController","","","","","should be defined",""
"passed","Sat Apr 05 18:05:17 GMT 2025","Sat Apr 05 18:05:17 GMT 2025","2","UmamiService","sendToDiscord","","","","should send analytics data to Discord",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","5","ItineraryController","createItinerary","","","","should pass errors from service to the caller",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","3","PreRegisterController","preRegister","","","","should call service.createPreRegister with correct data",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","3","ItineraryController","findAllTags","","","","should return an empty array if no tags are found",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","2","ItineraryController","removeUserFromItinerary","","","","should throw ForbiddenException if the user is not authorized to remove participants",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","3","ItineraryService","findAllMyItineraries","","","","should return only completed itineraries when finishedBool is true",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","3","PreRegisterController","login","","","","should call service.login with the correct email",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","2","ItineraryController","findMyCompletedItineraries","","","","should return empty itinerary array if no completed itineraries found",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","2","ItineraryService","findMyItineraries","","","","should handle negative page numbers",""
"passed","Sat Apr 05 18:05:15 GMT 2025","Sat Apr 05 18:05:15 GMT 2025","4","AuthService","createUser","","","","should create a new user if user does not exist",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","6","ItineraryService","createContingencyPlan","","","","should create a contingency plan with sections and blocks",""
"passed","Sat Apr 05 18:05:18 GMT 2025","Sat Apr 05 18:05:18 GMT 2025","9","MapController","","","","","should return place details when placeId is valid",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","6","ItineraryController","findOne","","","","should return an itinerary when found",""
"passed","Sat Apr 05 18:05:17 GMT 2025","Sat Apr 05 18:05:17 GMT 2025","31","UmamiService","","","","","should be defined",""
"passed","Sat Apr 05 18:05:17 GMT 2025","Sat Apr 05 18:05:17 GMT 2025","2","UmamiService","_getPreviousMonthRange","","","","should return the correct start and end timestamps for the previous month",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","4","ItineraryController","findOne","","","","should throw ForbiddenException if user is not authorized",""
"passed","Sat Apr 05 18:05:17 GMT 2025","Sat Apr 05 18:05:17 GMT 2025","3","AuthController","logout","","","","should clear refreshToken cookie",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","6","PreRegisterService","_generateTicket","","","","should throw BadRequestException if last ticket is still valid",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","3","PreRegisterService","getReferralCode","","","","should return user referral code and count",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","5","ItineraryService","updateItinerary","","","","should update an itinerary with new details, tags, sections, and blocks",""
"passed","Sat Apr 05 18:05:16 GMT 2025","Sat Apr 05 18:05:16 GMT 2025","7","ItineraryService","acceptItineraryInvitation","","","","should return itineraryId if user already has access to the itinerary",""
