"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","8","ItineraryService","updateItinerary","","","","should update an itinerary with new details, tags, sections, and blocks",""
"passed","Fri Mar 07 12:36:45 GMT 2025","Fri Mar 07 12:36:45 GMT 2025","10","AuthService","","","","","should be defined",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","18","ItineraryService","updateItinerary","","","","should throw BadRequestException when start date is after end date",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","23","StaticService","searchCountries","","","","should return list of countries",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","3","StaticController","getCountries","","","","should return list of countries",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","15","StaticService","_getCountryCode","","","","should return country details based on placeId",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","23","PreRegisterService","createPreRegister","","","","should throw BadRequestException if email is already registered",""
"passed","Fri Mar 07 12:36:45 GMT 2025","Fri Mar 07 12:36:45 GMT 2025","6","PaymentService","","","","","should be defined",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","3","PreRegisterService","login","","","","should send login email if user exists",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","3","ItineraryService","updateItinerary","","","","should throw BadRequestException when date format is invalid",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","3","PreRegisterService","_generateTicket","","","","should delete the oldest ticket if more than 5 exist",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","5","PreRegisterService","validateLogin","","","","should validate login ticket and return access token",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","3","PreRegisterController","preRegister","","","","should call service.createPreRegister with correct data",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","51","ItineraryService","","","","","should be defined",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","17","TicketController","","","","","should be defined",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","4","ItineraryService","updateItinerary","","","","should update an itinerary with defaults for deleted/missing fields",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","15","ItineraryService","updateItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","5","ItineraryService","updateItinerary","","","","should throw BadRequestException when duplicate section numbers are provided",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","3","EmailService","","","","","should handle errors if sending email fails",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","2","PreRegisterController","login","","","","should call service.login with the correct email",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","29","StaticService","","","","","should be defined",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","17","AppController","root","","","","should return ""Hello World!""",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","13","ItineraryService","updateItinerary","","","","should throw BadRequestException when no sections are provided",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","3","PreRegisterController","referralCode","","","","should call service.getReferralCode with the correct userId",""
"passed","Fri Mar 07 12:36:45 GMT 2025","Fri Mar 07 12:36:45 GMT 2025","8","TicketService","","","","","should be defined",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","23","PreRegisterController","","","","","should be defined",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","30","StaticService","searchCities","","","","should return list of cities based on country",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","3","PreRegisterService","sendDiscordWebhook","","","","should handle errors if fetch fails",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","26","PreRegisterService","sendDiscordWebhook","","","","should send webhook for pre-registration",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","13","ProfileController","","","","","should be defined",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","10","NotificationController","","","","","should be defined",""
"passed","Fri Mar 07 12:36:44 GMT 2025","Fri Mar 07 12:36:44 GMT 2025","2","PreRegisterController","getPreRegisterCount","","","","should return the pre-register count",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","3","PreRegisterService","_generateTicket","","","","should throw BadRequestException if last ticket is still valid",""
"passed","Fri Mar 07 12:36:43 GMT 2025","Fri Mar 07 12:36:43 GMT 2025","8","ItineraryController","updateItinerary","","","","should update an itinerary and return a formatted response",""
